,Order ID,Product ID,Location ID,Customer ID,Purchase Date,Quantity,Price,Total Amount,Product Name,Cost,City,County,State,Total Cost,Customer Segment
211,AX10591,ENX2018,A131,C1235,2018-12-15,1,1972,1972,Product 19,1321,Long Beach,Los Angeles County,California,1321,Champion
212,AX10599,ENX2076,A115,C1370,2018-02-13,3,1522,4566,Product 77,791,Elk Grove,Sacramento County,California,2373,Potential Loyalist
213,AX10600,ENX2031,A171,C1066,2018-05-21,4,1638,6552,Product 32,1261,Visalia,Tulare County,California,5044,Promising
214,AX10601,ENX2083,A169,C1275,2018-06-29,3,2141,6423,Product 84,1777,Vallejo,Solano County,California,5331,Potential Loyalist
215,AX10602,ENX2072,A173,C1102,2018-11-25,2,1887,3774,Product 73,1378,West Covina,Los Angeles County,California,2756,Promising
216,AX10604,ENX2022,A162,C1653,2018-03-03,1,561,561,Product 23,421,Santa Rosa,Sonoma County,California,421,Champion
217,AX10606,ENX2055,A159,C1077,2018-10-29,1,2495,2495,Product 56,1896,Santa Clara,Santa Clara County,California,1896,Need Attention
218,AX10609,ENX2058,A119,C1434,2018-08-27,1,2257,2257,Product 59,1535,Fontana,San Bernardino County,California,1535,Potential Loyalist
219,AX10613,ENX2064,A125,C1778,2018-03-23,1,1414,1414,Product 65,962,Hayward,Alameda County,California,962,Potential Loyalist
220,AX10616,ENX2042,A108,C1442,2018-01-18,3,203,609,Product 43,154,Concord,Contra Costa County,California,462,Potential Loyalist
221,AX10622,ENX2048,A123,C1235,2018-11-29,4,502,2008,Product 49,296,Garden Grove,Orange County,California,1184,Champion
222,AX10625,ENX2003,A159,C1435,2018-06-29,2,1783,3566,Product 4,1516,Santa Clara,Santa Clara County,California,3032,Hibernating
223,AX10628,ENX2034,A127,C1357,2018-09-02,1,871,871,Product 35,540,Inglewood,Los Angeles County,California,540,Loyal Customer
224,AX10629,ENX2011,A129,C1034,2018-01-25,1,530,530,Product 12,435,Jurupa Valley,Riverside County,California,435,Potential Loyalist
225,AX10637,ENX2051,A170,C1653,2018-01-05,2,1077,2154,Product 52,732,Victorville,San Bernardino County,California,1464,Champion
226,AX10638,ENX2017,A147,C1125,2018-12-15,3,35,105,Product 18,22,Richmond,Contra Costa County,California,66,Loyal Customer
227,AX10639,ENX2028,A138,C1072,2018-03-18,1,2283,2283,Product 29,1484,Oceanside,San Diego County,California,1484,Need Attention
228,AX10642,ENX2028,A143,C1499,2018-11-22,3,2283,6849,Product 29,1484,Pasadena,Los Angeles County,California,4452,Promising
229,AX10645,ENX2086,A155,C1101,2018-06-12,1,123,123,Product 87,84,San Francisco,San Francisco County,California,84,Potential Loyalist
230,AX10647,ENX2080,A133,C1353,2018-03-04,2,2353,4706,Product 81,1788,Modesto,Stanislaus County,California,3576,Promising
231,AX10658,ENX2076,A172,C1405,2018-04-15,3,1522,4566,Product 77,791,Vista,San Diego County,California,2373,Potential Loyalist
232,AX10660,ENX2097,A156,C1651,2018-10-01,1,1052,1052,Product 98,589,San Jose,Santa Clara County,California,589,Potential Loyalist
233,AX10666,ENX2032,A158,C1528,2018-11-08,3,1967,5901,Product 33,1397,Santa Ana,Orange County,California,4191,Promising
234,AX10678,ENX2041,A130,C1227,2018-04-04,3,1380,4140,Product 42,1090,Lancaster,Los Angeles County,California,3270,Potential Loyalist
235,AX10679,ENX2035,A169,C1719,2018-05-07,2,458,916,Product 36,376,Vallejo,Solano County,California,752,Potential Loyalist
236,AX10680,ENX2098,A172,C1296,2018-11-13,3,1178,3534,Product 99,683,Vista,San Diego County,California,2049,Promising
237,AX10682,ENX2058,A139,C1330,2018-11-10,1,2257,2257,Product 59,1535,Ontario,San Bernardino County,California,1535,Potential Loyalist
238,AX10686,ENX2013,A106,C1274,2018-06-01,1,368,368,Product 14,269,Chula Vista,San Diego County,California,269,Potential Loyalist
239,AX10687,ENX2066,A113,C1617,2018-08-06,2,2091,4182,Product 67,1485,East Los Angeles,Los Angeles County,California,2970,Promising
240,AX10697,ENX2070,A141,C1050,2018-03-11,4,1671,6684,Product 71,1220,Oxnard,Ventura County,California,4880,New Customer
241,AX10698,ENX2021,A157,C1626,2018-12-11,1,217,217,Product 22,171,San Mateo,San Mateo County,California,171,Potential Loyalist
242,AX10704,ENX2076,A123,C1227,2018-04-05,1,1522,1522,Product 77,791,Garden Grove,Orange County,California,791,Potential Loyalist
243,AX10708,ENX2087,A138,C1297,2018-01-07,1,1022,1022,Product 88,818,Oceanside,San Diego County,California,818,Potential Loyalist
244,AX10709,ENX2083,A144,C1473,2018-04-28,3,2141,6423,Product 84,1777,Pomona,Los Angeles County,California,5331,Hibernating
245,AX10713,ENX2025,A142,C1666,2018-08-08,1,667,667,Product 26,387,Palmdale,Los Angeles County,California,387,Potential Loyalist
246,AX10714,ENX2081,A131,C1795,2018-05-19,4,1566,6264,Product 82,1190,Long Beach,Los Angeles County,California,4760,Champion
247,AX10717,ENX2063,A104,C1626,2018-08-23,3,1708,5124,Product 64,871,Burbank,Los Angeles County,California,2613,Potential Loyalist
248,AX10718,ENX2008,A118,C1352,2018-09-28,4,315,1260,Product 9,208,Fairfield,Solano County,California,832,Potential Loyalist
249,AX10721,ENX2005,A156,C1195,2018-09-17,3,684,2052,Product 6,561,San Jose,Santa Clara County,California,1683,Potential Loyalist
250,AX10728,ENX2033,A135,C1027,2018-03-09,1,2182,2182,Product 34,1200,Murrieta,Riverside County,California,1200,Potential Loyalist
251,AX10732,ENX2062,A169,C1619,2018-01-22,2,2464,4928,Product 63,1774,Vallejo,Solano County,California,3548,Loyal Customer
252,AX10734,ENX2069,A101,C1629,2018-03-31,1,378,378,Product 70,291,Antioch,Contra Costa County,California,291,Hibernating
253,AX10735,ENX2059,A148,C1793,2018-03-14,3,1494,4482,Product 60,971,Riverside,Riverside County,California,2913,Need Attention
254,AX10736,ENX2060,A171,C1641,2018-12-23,3,1467,4401,Product 61,807,Visalia,Tulare County,California,2421,Promising
255,AX10738,ENX2004,A170,C1434,2018-03-06,3,1278,3834,Product 5,665,Victorville,San Bernardino County,California,1995,Potential Loyalist
256,AX10740,ENX2024,A105,C1135,2018-08-28,2,356,712,Product 25,292,Carlsbad,San Diego County,California,584,Promising
257,AX10742,ENX2058,A143,C1700,2018-11-28,1,2257,2257,Product 59,1535,Pasadena,Los Angeles County,California,1535,Potential Loyalist
258,AX10746,ENX2053,A102,C1061,2018-04-10,3,596,1788,Product 54,358,Bakersfield,Kern County,California,1074,Potential Loyalist
259,AX10749,ENX2025,A123,C1000,2018-04-04,1,667,667,Product 26,387,Garden Grove,Orange County,California,387,Promising
260,AX10751,ENX2065,A130,C1487,2018-10-09,1,2396,2396,Product 66,1965,Lancaster,Los Angeles County,California,1965,Champion
261,AX10752,ENX2099,A137,C1419,2018-10-04,1,1367,1367,Product 100,984,Oakland,Alameda County,California,984,Champion
262,AX10753,ENX2031,A154,C1709,2018-05-23,3,1638,4914,Product 32,1261,San Diego,San Diego County,California,3783,Potential Loyalist
263,AX10754,ENX2024,A133,C1326,2018-02-26,1,356,356,Product 25,292,Modesto,Stanislaus County,California,292,Need Attention
264,AX10755,ENX2088,A123,C1169,2018-07-28,2,603,1206,Product 89,416,Garden Grove,Orange County,California,832,Champion
265,AX10756,ENX2013,A105,C1106,2018-02-13,2,368,736,Product 14,269,Carlsbad,San Diego County,California,538,New Customer
266,AX10758,ENX2061,A142,C1144,2018-04-10,1,913,913,Product 62,584,Palmdale,Los Angeles County,California,584,About to Sleep
267,AX10761,ENX2085,A142,C1475,2018-11-09,1,1862,1862,Product 86,1173,Palmdale,Los Angeles County,California,1173,Potential Loyalist
268,AX10762,ENX2009,A148,C1517,2018-09-02,3,584,1752,Product 10,420,Riverside,Riverside County,California,1260,Potential Loyalist
269,AX10763,ENX2039,A159,C1728,2018-06-19,3,817,2451,Product 40,409,Santa Clara,Santa Clara County,California,1227,Potential Loyalist
270,AX10764,ENX2083,A130,C1235,2018-07-26,4,2141,8564,Product 84,1777,Lancaster,Los Angeles County,California,7108,Champion
271,AX10767,ENX2040,A151,C1157,2018-03-26,3,1889,5667,Product 41,945,Salinas,Monterey County,California,2835,Loyal Customer
272,AX10770,ENX2084,A114,C1188,2018-01-06,4,1783,7132,Product 85,1230,El Cajon,San Diego County,California,4920,Lost
273,AX10772,ENX2073,A105,C1716,2018-04-04,1,95,95,Product 74,61,Carlsbad,San Diego County,California,61,Potential Loyalist
274,AX10774,ENX2021,A118,C1635,2018-12-14,2,217,434,Product 22,171,Fairfield,Solano County,California,342,Promising
275,AX10776,ENX2097,A170,C1088,2018-01-21,1,1052,1052,Product 98,589,Victorville,San Bernardino County,California,589,Potential Loyalist
276,AX10781,ENX2015,A113,C1232,2018-11-08,1,637,637,Product 16,389,East Los Angeles,Los Angeles County,California,389,Potential Loyalist
277,AX10782,ENX2064,A117,C1149,2018-01-30,4,1414,5656,Product 65,962,Escondido,San Diego County,California,3848,Promising
278,AX10784,ENX2086,A119,C1187,2018-09-20,1,123,123,Product 87,84,Fontana,San Bernardino County,California,84,Potential Loyalist
279,AX10785,ENX2037,A118,C1195,2018-04-08,1,880,880,Product 38,634,Fairfield,Solano County,California,634,Potential Loyalist
280,AX10787,ENX2051,A149,C1147,2018-11-30,3,1077,3231,Product 52,732,Roseville,Placer County,California,2196,Potential Loyalist
281,AX10790,ENX2045,A156,C1301,2018-01-20,2,556,1112,Product 46,395,San Jose,Santa Clara County,California,790,Promising
282,AX10793,ENX2001,A153,C1555,2018-08-07,1,951,951,Product 2,504,San Buenaventura (Ventura),Ventura County,California,504,Potential Loyalist
283,AX10795,ENX2062,A116,C1150,2018-07-02,3,2464,7392,Product 63,1774,El Monte,Los Angeles County,California,5322,Potential Loyalist
284,AX10796,ENX2053,A126,C1714,2018-11-16,4,596,2384,Product 54,358,Huntington Beach,Orange County,California,1432,Potential Loyalist
285,AX10797,ENX2002,A140,C1170,2018-06-12,2,847,1694,Product 3,534,Orange,Orange County,California,1068,Potential Loyalist
286,AX10804,ENX2035,A146,C1462,2018-10-31,3,458,1374,Product 36,376,Rialto,San Bernardino County,California,1128,New Customer
287,AX10805,ENX2023,A110,C1221,2018-10-29,1,818,818,Product 24,450,Costa Mesa,Orange County,California,450,Potential Loyalist
288,AX10806,ENX2059,A104,C1670,2018-01-26,4,1494,5976,Product 60,971,Burbank,Los Angeles County,California,3884,Need Attention
289,AX10809,ENX2058,A162,C1279,2018-08-01,3,2257,6771,Product 59,1535,Santa Rosa,Sonoma County,California,4605,New Customer
290,AX10813,ENX2025,A136,C1445,2018-07-05,1,667,667,Product 26,387,Norwalk,Los Angeles County,California,387,Promising
291,AX10818,ENX2049,A156,C1183,2018-10-17,1,826,826,Product 50,562,San Jose,Santa Clara County,California,562,Promising
292,AX10822,ENX2017,A140,C1270,2018-06-07,1,35,35,Product 18,22,Orange,Orange County,California,22,Loyal Customer
293,AX10828,ENX2078,A125,C1476,2018-12-23,2,1798,3596,Product 79,971,Hayward,Alameda County,California,1942,Potential Loyalist
294,AX10838,ENX2100,A155,C1229,2018-02-21,1,799,799,Product 101,455,San Francisco,San Francisco County,California,455,Promising
295,AX10840,ENX2027,A132,C1115,2018-09-03,1,2497,2497,Product 28,1473,Los Angeles,Los Angeles County,California,1473,Potential Loyalist
296,AX10841,ENX2042,A153,C1198,2018-09-10,3,203,609,Product 43,154,San Buenaventura (Ventura),Ventura County,California,462,Potential Loyalist
297,AX10846,ENX2095,A120,C1169,2018-09-25,2,1743,3486,Product 96,872,Fremont,Alameda County,California,1744,Champion
298,AX10848,ENX2017,A106,C1250,2018-07-01,1,35,35,Product 18,22,Chula Vista,San Diego County,California,22,New Customer
299,AX10849,ENX2051,A172,C1584,2018-12-27,2,1077,2154,Product 52,732,Vista,San Diego County,California,1464,Promising
300,AX10851,ENX2051,A120,C1450,2018-11-08,1,1077,1077,Product 52,732,Fremont,Alameda County,California,732,Potential Loyalist
301,AX10853,ENX2026,A122,C1056,2018-03-05,3,947,2841,Product 27,786,Fullerton,Orange County,California,2358,Need Attention
302,AX10854,ENX2006,A163,C1276,2018-08-31,1,1826,1826,Product 7,1443,Simi Valley,Ventura County,California,1443,Promising
303,AX10858,ENX2089,A158,C1166,2018-04-11,3,2294,6882,Product 90,1399,Santa Ana,Orange County,California,4197,New Customer
304,AX10860,ENX2060,A122,C1349,2018-11-14,1,1467,1467,Product 61,807,Fullerton,Orange County,California,807,Promising
305,AX10861,ENX2038,A105,C1590,2018-09-25,1,392,392,Product 39,255,Carlsbad,San Diego County,California,255,Promising
306,AX10863,ENX2011,A133,C1574,2018-05-25,3,530,1590,Product 12,435,Modesto,Stanislaus County,California,1305,Potential Loyalist
307,AX10864,ENX2014,A144,C1778,2018-02-05,1,1809,1809,Product 15,1067,Pomona,Los Angeles County,California,1067,Potential Loyalist
308,AX10870,ENX2069,A146,C1338,2018-08-14,1,378,378,Product 70,291,Rialto,San Bernardino County,California,291,Potential Loyalist
309,AX10875,ENX2052,A144,C1414,2018-02-09,1,1526,1526,Product 53,1251,Pomona,Los Angeles County,California,1251,Loyal Customer
310,AX10876,ENX2006,A114,C1661,2018-09-03,1,1826,1826,Product 7,1443,El Cajon,San Diego County,California,1443,Promising
311,AX10885,ENX2015,A150,C1653,2018-04-24,1,637,637,Product 16,389,Sacramento,Sacramento County,California,389,Champion
312,AX10890,ENX2012,A119,C1579,2018-02-01,1,1353,1353,Product 13,947,Fontana,San Bernardino County,California,947,Need Attention
313,AX10892,ENX2000,A140,C1358,2018-08-20,1,2241,2241,Product 1,1367,Orange,Orange County,California,1367,Promising
314,AX10895,ENX2030,A137,C1571,2018-07-20,1,1899,1899,Product 31,1044,Oakland,Alameda County,California,1044,Potential Loyalist
315,AX10897,ENX2096,A120,C1719,2018-07-31,2,1587,3174,Product 97,1301,Fremont,Alameda County,California,2602,Potential Loyalist
316,AX10898,ENX2019,A130,C1619,2018-11-03,1,800,800,Product 20,536,Lancaster,Los Angeles County,California,536,Loyal Customer
317,AX10900,ENX2036,A171,C1552,2018-12-07,1,1582,1582,Product 37,1234,Visalia,Tulare County,California,1234,Promising
318,AX10901,ENX2032,A138,C1395,2018-03-19,4,1967,7868,Product 33,1397,Oceanside,San Diego County,California,5588,Promising
319,AX10903,ENX2058,A143,C1224,2018-02-24,1,2257,2257,Product 59,1535,Pasadena,Los Angeles County,California,1535,Promising
320,AX10909,ENX2072,A148,C1221,2018-09-19,1,1887,1887,Product 73,1378,Riverside,Riverside County,California,1378,Potential Loyalist
321,AX10911,ENX2095,A111,C1238,2018-10-23,3,1743,5229,Product 96,872,Daly City,San Mateo County,California,2616,About to Sleep
322,AX10912,ENX2047,A114,C1117,2018-04-27,1,290,290,Product 48,200,El Cajon,San Diego County,California,200,Potential Loyalist
323,AX10914,ENX2040,A127,C1336,2018-11-06,3,1889,5667,Product 41,945,Inglewood,Los Angeles County,California,2835,New Customer
324,AX10917,ENX2055,A145,C1087,2018-10-11,2,2495,4990,Product 56,1896,Rancho Cucamonga,San Bernardino County,California,3792,Potential Loyalist
325,AX10918,ENX2046,A151,C1498,2018-05-20,1,2410,2410,Product 47,1518,Salinas,Monterey County,California,1518,Potential Loyalist
326,AX10922,ENX2015,A131,C1432,2018-08-02,1,637,637,Product 16,389,Long Beach,Los Angeles County,California,389,Promising
327,AX10926,ENX2096,A115,C1700,2018-05-16,1,1587,1587,Product 97,1301,Elk Grove,Sacramento County,California,1301,Potential Loyalist
328,AX10929,ENX2089,A103,C1101,2018-07-10,1,2294,2294,Product 90,1399,Berkeley,Alameda County,California,1399,Potential Loyalist
329,AX10933,ENX2006,A160,C1020,2018-06-23,1,1826,1826,Product 7,1443,Santa Clarita,Los Angeles County,California,1443,Potential Loyalist
330,AX10937,ENX2083,A164,C1651,2018-08-03,1,2141,2141,Product 84,1777,Stockton,San Joaquin County,California,1777,Potential Loyalist
331,AX10940,ENX2066,A161,C1004,2018-10-10,4,2091,8364,Product 67,1485,Santa Maria,Santa Barbara County,California,5940,Potential Loyalist
332,AX10941,ENX2063,A130,C1410,2018-04-30,4,1708,6832,Product 64,871,Lancaster,Los Angeles County,California,3484,New Customer
333,AX10942,ENX2098,A134,C1054,2018-04-06,2,1178,2356,Product 99,683,Moreno Valley,Riverside County,California,1366,Potential Loyalist
334,AX10944,ENX2005,A118,C1039,2018-11-13,4,684,2736,Product 6,561,Fairfield,Solano County,California,2244,Promising
335,AX10946,ENX2016,A140,C1104,2018-04-05,1,1351,1351,Product 17,1108,Orange,Orange County,California,1108,Loyal Customer
336,AX10949,ENX2036,A139,C1685,2018-02-27,2,1582,3164,Product 37,1234,Ontario,San Bernardino County,California,2468,Promising
337,AX10952,ENX2055,A106,C1425,2018-02-28,1,2495,2495,Product 56,1896,Chula Vista,San Diego County,California,1896,Promising
338,AX10954,ENX2077,A119,C1350,2018-03-30,1,530,530,Product 78,424,Fontana,San Bernardino County,California,424,Promising
339,AX10958,ENX2044,A120,C1104,2018-03-06,1,886,886,Product 45,478,Fremont,Alameda County,California,478,Loyal Customer
340,AX10959,ENX2004,A171,C1701,2018-07-11,4,1278,5112,Product 5,665,Visalia,Tulare County,California,2660,Loyal Customer
341,AX10964,ENX2063,A127,C1369,2018-12-18,4,1708,6832,Product 64,871,Inglewood,Los Angeles County,California,3484,Promising
342,AX10965,ENX2018,A124,C1370,2018-05-24,1,1972,1972,Product 19,1321,Glendale,Los Angeles County,California,1321,Potential Loyalist
343,AX10972,ENX2071,A145,C1761,2018-04-19,2,136,272,Product 72,72,Rancho Cucamonga,San Bernardino County,California,144,New Customer
344,AX10974,ENX2079,A117,C1077,2018-09-03,4,1725,6900,Product 80,1363,Escondido,San Diego County,California,5452,Need Attention
345,AX10975,ENX2087,A150,C1394,2018-03-26,1,1022,1022,Product 88,818,Sacramento,Sacramento County,California,818,Potential Loyalist
346,AX10976,ENX2099,A143,C1789,2018-09-10,3,1367,4101,Product 100,984,Pasadena,Los Angeles County,California,2952,New Customer
347,AX10977,ENX2027,A144,C1125,2018-04-30,4,2497,9988,Product 28,1473,Pomona,Los Angeles County,California,5892,Loyal Customer
348,AX10978,ENX2046,A105,C1506,2018-01-18,3,2410,7230,Product 47,1518,Carlsbad,San Diego County,California,4554,Champion
349,AX10979,ENX2092,A103,C1339,2018-12-11,2,1639,3278,Product 93,1295,Berkeley,Alameda County,California,2590,Potential Loyalist
350,AX10980,ENX2093,A111,C1664,2018-04-10,3,112,336,Product 94,90,Daly City,San Mateo County,California,270,Need Attention
351,AX10982,ENX2089,A129,C1368,2018-09-04,2,2294,4588,Product 90,1399,Jurupa Valley,Riverside County,California,2798,Need Attention
352,AX10983,ENX2057,A143,C1374,2018-12-31,4,181,724,Product 58,130,Pasadena,Los Angeles County,California,520,Champion
353,AX10993,ENX2078,A112,C1670,2018-05-19,3,1798,5394,Product 79,971,Downey,Los Angeles County,California,2913,Need Attention
354,AX10996,ENX2074,A123,C1440,2018-05-14,1,504,504,Product 75,408,Garden Grove,Orange County,California,408,Potential Loyalist
